ds,yhat,yhat_lower,yhat_upper,pct_occ,over70,over80,over85
2024-03-04 17:00:00,6.0104073772965165,-37.99534757669665,48.70188994655973,0.5008672814413764,False,False,False
2024-03-12 17:00:00,4.236560437917589,-37.99575263327542,48.521880142194725,0.3530467031597991,False,False,False
2024-03-19 17:00:00,-6.529260835077892,-50.59042979247615,33.69009011868779,-0.5441050695898244,False,False,False
2024-03-29 17:00:00,-15.240685776200436,-54.78822355116873,28.71342750843127,-1.270057148016703,False,False,False
2024-03-31 17:00:00,-19.19760789372114,-60.62736140849139,24.98321740005873,-1.5998006578100952,False,False,False
2024-04-08 17:00:00,-7.052039685985733,-49.38813274767358,33.22871106519452,-0.5876699738321444,False,False,False
2024-04-15 17:00:00,-5.50785659661571,-48.907913717918426,32.73989385565676,-0.45898804971797585,False,False,False
2024-04-19 17:00:00,-13.493207229053326,-54.29211319457643,27.95099042893369,-1.1244339357544437,False,False,False
2024-04-21 17:00:00,-16.268861917372575,-60.55009641276858,29.274246688452347,-1.3557384931143814,False,False,False
2024-04-22 17:00:00,-4.917950466621207,-48.80443682951496,37.389586653392534,-0.4098292055517672,False,False,False
2024-04-26 17:00:00,-13.971957631034854,-55.90137638359969,27.5348932784032,-1.1643298025862379,False,False,False
2024-04-28 17:00:00,-17.305287886822683,-58.10601037697906,26.78635634541584,-1.4421073239018902,False,False,False
2024-05-16 17:00:00,-4.956363470786911,-45.70786046306431,39.027752085378765,-0.41303028923224255,False,False,False
2024-05-24 17:00:00,-12.384321888861493,-53.47447232456753,33.83914615874115,-1.0320268240717911,False,False,False
2024-05-26 17:00:00,-15.094080469800858,-56.86004319759467,27.88454165448185,-1.2578400391500715,False,False,False
2024-06-10 17:00:00,-1.0906870649493925,-46.95089326670048,40.69418946857622,-0.09089058874578271,False,False,False
2024-06-12 17:00:00,-0.36652522122287223,-47.51234848241148,42.266789966835056,-0.030543768435239354,False,False,False
2024-06-25 17:00:00,-0.8198027178566747,-45.07218026457833,37.55129201563749,-0.06831689315472289,False,False,False
2024-06-26 17:00:00,1.5490196412856108,-42.48897889928869,46.23347153389885,0.1290849701071342,False,False,False
2024-07-06 17:00:00,-5.666987982754705,-47.39285155217935,37.43820855502443,-0.4722489985628921,False,False,False
2024-07-12 17:00:00,-3.685237730570222,-46.05418097139621,37.72682323796725,-0.30710314421418516,False,False,False
2024-07-17 17:00:00,4.771385002697272,-35.787738291267665,47.87121275525754,0.39761541689143937,False,False,False
2024-07-24 17:00:00,7.757587195168654,-35.50419761077356,49.095172085885615,0.6464655995973878,False,False,False
2024-07-26 17:00:00,-3.0675951803782198,-47.216920779348506,35.69477359867635,-0.25563293169818496,False,False,False
2024-08-04 17:00:00,-1.6354723503883832,-44.35413204622663,39.70728101302301,-0.13628936253236526,False,False,False
2024-08-06 17:00:00,10.089958196106267,-33.326763588624,53.8352870999038,0.8408298496755222,False,False,False
2024-08-10 17:00:00,3.2013113317358375,-42.68250744814997,44.043395819259864,0.2667759443113198,False,False,False
2024-08-15 17:00:00,15.805797512164276,-26.364150112555173,58.247869410543615,1.3171497926803564,False,False,False
2024-08-16 17:00:00,7.78600125046637,-33.538679630078924,52.409389126690186,0.6488334375388641,False,False,False
2024-08-20 17:00:00,16.373036473730124,-27.294516496426937,58.34251271123416,1.364419706144177,False,False,False
2024-08-29 17:00:00,12.761959270071998,-30.799964427524156,54.62212683030536,1.0634966058393331,False,False,False
2024-08-31 17:00:00,6.170609782540268,-36.04091879477022,48.363613134285856,0.5142174818783557,False,False,False
2024-09-01 17:00:00,1.510613897500832,-39.251041540767595,40.90484412628001,0.12588449145840266,False,False,False
2024-09-03 17:00:00,12.466118327447603,-26.989813002695218,53.32529065980257,1.038843193953967,False,False,False
2024-09-04 17:00:00,19.872560203909117,-22.553848368395943,62.22463460542661,1.6560466836590932,False,False,False
2024-09-11 17:00:00,15.034794422919958,-27.613493342086734,62.73943261958454,1.2528995352433299,False,False,False
2024-09-13 17:00:00,5.920178632062047,-36.72492406062268,48.77707760372596,0.4933482193385039,False,False,False
2024-09-18 17:00:00,16.76817071571749,-22.45797088742565,57.28365541168422,1.397347559643124,False,False,False
2024-09-20 17:00:00,5.536553152624791,-37.11880138371023,48.32395507134824,0.4613794293853992,False,False,False
2024-09-27 17:00:00,11.797390771769884,-30.812393930069838,52.75884306574736,0.9831158976474902,False,False,False
2024-10-07 17:00:00,24.367036488364022,-15.637596366569602,65.30416656484626,2.030586374030335,False,False,False
2024-10-17 17:00:00,28.653569639676633,-16.267682752945735,69.88949320845722,2.387797469973053,False,False,False
2024-10-23 17:00:00,32.85331416368322,-9.074548737422914,76.04491642037084,2.737776180306935,False,False,False
2024-10-24 17:00:00,30.620936808901803,-15.44010974377412,72.57070222175187,2.5517447340751502,False,False,False
2024-10-26 17:00:00,22.805969515227275,-17.16172235039033,66.93095020771862,1.9004974596022728,False,False,False
2024-10-31 17:00:00,28.422556740027744,-15.241709145100922,71.55703984578032,2.368546395002312,False,False,False
2024-11-14 17:00:00,13.882093954112705,-28.19154283610219,56.503697835118984,1.1568411628427253,False,False,False
2024-11-16 17:00:00,6.640588999518343,-37.91904979526424,47.097673688971,0.5533824166265287,False,False,False
2024-11-17 17:00:00,2.9750872599928897,-41.50775349690216,44.841450219174284,0.24792393833274082,False,False,False
2024-11-19 17:00:00,13.68314013804455,-25.919138696494283,55.66339267569649,1.1402616781703792,False,False,False
2024-11-20 17:00:00,16.3943523266572,-27.6187530864331,61.885501571224324,1.366196027221433,False,False,False
2024-11-25 17:00:00,11.503695483197049,-30.373796381623784,53.669339573948776,0.9586412902664208,False,False,False
2024-11-29 17:00:00,3.3264292940489355,-40.623627363087294,47.33359114407602,0.27720244117074466,False,False,False
2024-12-01 17:00:00,-0.2945821328970908,-43.98924115830078,40.9437698305993,-0.024548511074757563,False,False,False
2024-12-09 17:00:00,9.799874817067561,-31.973021593581286,54.21619346000495,0.81665623475563,False,False,False
2024-12-19 17:00:00,11.233333635598953,-30.632618112009258,51.37407037391191,0.9361111362999127,False,False,False
2024-12-20 17:00:00,5.750750892374015,-37.453472352279704,46.289443103214175,0.4792292410311679,False,False,False
2024-12-27 17:00:00,5.593520636141037,-35.47596893220961,48.197041866922376,0.4661267196784197,False,False,False
2024-12-29 17:00:00,2.4851377940150314,-40.50113706211123,47.65031697437391,0.2070948161679193,False,False,False
2024-12-30 17:00:00,10.988461243085098,-28.200826871515655,54.95461823962395,0.9157051035904248,False,False,False
2025-01-06 17:00:00,13.51799167229494,-32.0843879425282,54.80963654687389,1.1264993060245783,False,False,False
